experiment_id,parent_checkpoint,training_dataset,real_image_count,pseudo_image_count,pseudo_label_policy,filtering_method,imgsz,model_size,lr,batch,augmentation_config,best_epoch,train_loss,validation_loss,manual_visual_rating,original_precision,original_recall,original_mAP50,original_mAP50-95,clean_precision,clean_recall,clean_mAP50,clean_mAP50-95,inference_confidence,preview_video_path,full_video_path,ood_diagnostic_path,ood_avg_detections_per_frame,ood_frames_0_pct,ood_frames_1_pct,ood_frames_2_pct,ood_frames_more_than_2_pct,ood_empty_count,ood_tweezers_count,ood_needle_driver_count,ood_one_frame_tracks,ood_tracks_lte_2_frames,ood_mean_track_persistence_frames,ood_class_switches,ood_class_switch_frequency,ood_tiny_detections,ood_low_confidence_needle_driver
sup_s_960_lr003_weak,yolo11s.pt (COCO),official labeled train; clean val selection,61,0,,,960,yolo11s,0.003,12,weak/reduced mosaic,3,12.51807,10.68604,,0.006050013786128232,0.4666666666666666,0.011830676947292118,0.003061863054353938,0.006050013786128232,0.5,0.0135027753343189,0.003536637725586271,0.5,evaluation_videos/10_sup_s_960_lr003_weak_conf050.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\sup_s_960_lr003_weak_conf050.json,0.0,100.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0
sup_m_960_lr003_weak,yolo11m.pt (COCO),official labeled train; clean val selection,61,0,,,960,yolo11m,0.003,8,weak/reduced mosaic,18,8.95138,9.49433,,0.04659236722048033,0.03333333333333333,0.04730806470077,0.026936299859846743,0.04659236722048033,0.037037037037037035,0.05201698249042174,0.029553318369908974,0.5,evaluation_videos/11_sup_m_960_lr003_weak_conf050.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\sup_m_960_lr003_weak_conf050.json,0.01,99.0,1.0,0.0,0.0,0,0,3,1,2,1.5,0,0.0,0,0
sup_s_960_lr001_weak,yolo11s.pt (COCO),official labeled train; clean val selection,61,0,,,960,yolo11s,0.001,12,weak/reduced mosaic,88,1.82559,2.44365,,0.9867554822269189,0.9298966364453053,0.9283333333333333,0.7268373015873014,0.9869763620926356,0.9955527817846052,0.995,0.782129365079365,0.5,evaluation_videos/12_sup_s_960_lr001_weak_conf050.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\sup_s_960_lr001_weak_conf050.json,3.04,0.0,8.666666666666666,9.333333333333334,82.0,74,4,834,14,18,26.823529411764707,3,0.003416856492027335,2,0
sup_s_1280_lr001_mod,yolo11s.pt (COCO),official labeled train; clean val selection,61,0,,,1280,yolo11s,0.001,8,moderate,76,2.39294,2.4095500000000003,,0.9784728718456943,0.8971309434148548,0.9222727272727274,0.7501921296296297,0.9784728718456943,0.9597751223128016,0.9883333333333333,0.8051967592592592,0.25,evaluation_videos/13_sup_s_1280_lr001_mod_conf025.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\sup_s_1280_lr001_mod_conf025.json,3.25,1.6666666666666667,4.0,4.0,90.33333333333333,150,12,813,23,35,12.1875,40,0.0446927374301676,0,336
sup_s_1280_lr001_mod,yolo11s.pt (COCO),official labeled train; clean val selection,61,0,,,1280,yolo11s,0.001,8,moderate,76,2.39294,2.4095500000000003,,0.9784728718456943,0.8971309434148548,0.9222727272727274,0.7501921296296297,0.9784728718456943,0.9597751223128016,0.9883333333333333,0.8051967592592592,0.4,evaluation_videos/13_sup_s_1280_lr001_mod_conf040.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\sup_s_1280_lr001_mod_conf040.json,2.3533333333333335,3.3333333333333335,11.0,38.333333333333336,47.333333333333336,62,4,640,29,39,8.936708860759493,19,0.030303030303030304,0,163
sup_s_1280_lr001_mod,yolo11s.pt (COCO),official labeled train; clean val selection,61,0,,,1280,yolo11s,0.001,8,moderate,76,2.39294,2.4095500000000003,,0.9784728718456943,0.8971309434148548,0.9222727272727274,0.7501921296296297,0.9784728718456943,0.9597751223128016,0.9883333333333333,0.8051967592592592,0.5,evaluation_videos/13_sup_s_1280_lr001_mod_conf050.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\sup_s_1280_lr001_mod_conf050.json,1.71,6.0,22.0,67.0,5.0,35,1,477,19,23,12.825,10,0.021141649048625793,0,0
sup_s_1280_lr001_mod,yolo11s.pt (COCO),official labeled train; clean val selection,61,0,,,1280,yolo11s,0.001,8,moderate,76,2.39294,2.4095500000000003,,0.9784728718456943,0.8971309434148548,0.9222727272727274,0.7501921296296297,0.9784728718456943,0.9597751223128016,0.9883333333333333,0.8051967592592592,0.6,evaluation_videos/13_sup_s_1280_lr001_mod_conf060.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\sup_s_1280_lr001_mod_conf060.json,1.4033333333333333,10.666666666666666,38.333333333333336,51.0,0.0,17,1,403,12,19,10.268292682926829,2,0.005263157894736842,0,0
sup_s_1280_lr001_mod,yolo11s.pt (COCO),official labeled train; clean val selection,61,0,,,1280,yolo11s,0.001,8,moderate,76,2.39294,2.4095500000000003,,0.9784728718456943,0.8971309434148548,0.9222727272727274,0.7501921296296297,0.9784728718456943,0.9597751223128016,0.9883333333333333,0.8051967592592592,0.7,evaluation_videos/13_sup_s_1280_lr001_mod_conf070.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\sup_s_1280_lr001_mod_conf070.json,1.0866666666666667,15.666666666666666,60.0,24.333333333333332,0.0,9,1,316,16,20,11.642857142857142,0,0.0,0,0
sup_s_1280_lr001_mod,yolo11s.pt (COCO),official labeled train; clean val selection,61,0,,,1280,yolo11s,0.001,8,moderate,76,2.39294,2.4095500000000003,,0.9784728718456943,0.8971309434148548,0.9222727272727274,0.7501921296296297,0.9784728718456943,0.9597751223128016,0.9883333333333333,0.8051967592592592,0.5,,evaluation_videos/finalist_02_sup1280_conf050_full.mp4,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\sup_s_1280_lr001_mod_full_conf050.json,1.4917516218721039,10.491195551436515,35.588507877664505,48.804448563484705,5.1158480074142725,1108,635,6305,288,399,10.831763122476447,82,0.011225188227241615,1,0
sup_s_1280_lr001_mod,yolo11s.pt (COCO),official labeled train; clean val selection,61,0,,,1280,yolo11s,0.001,8,moderate,76,2.39294,2.4095500000000003,,0.9784728718456943,0.8971309434148548,0.9222727272727274,0.7501921296296297,0.9784728718456943,0.9597751223128016,0.9883333333333333,0.8051967592592592,0.5,evaluation_videos/13_sup_s_1280_lr001_mod_longsegments_conf050.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\sup_s_1280_lr001_mod_longsegments_conf050.json,1.590403337969402,5.84144645340751,38.38664812239221,47.77468706536857,7.99721835883171,335,243,1709,61,86,13.613095238095237,23,0.010854176498348278,1,0
sup_m_960_lr001_weak,yolo11m.pt (COCO),official labeled train; clean val selection,61,0,,,960,yolo11m,0.001,8,weak/reduced mosaic,4,9.24385,9.497209999999999,,0.0036966658405069622,0.5666666666666668,0.011734893362832071,0.00918811434589008,0.0036966658405069622,0.5925925925925926,0.011993761916674756,0.009267915347847303,0.5,evaluation_videos/14_sup_m_960_lr001_weak_conf050.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\sup_m_960_lr001_weak_conf050.json,0.0,100.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0
ssl_id_sup_ref640_p4_r5,sup_ref_640_auto_clean,real x5 + ID pseudo P4,61,69,"box>=0.90, frame>=0.95, stride=15",confidence only; real oversampling x5,640,yolo11s,0.001,16,weak/reduced mosaic,11,1.77313,2.5010899999999996,,0.7946029786606035,0.9333333333333332,0.9283333333333333,0.7488055555555555,0.7951375109773092,1.0,0.995,0.7999027777777779,0.5,evaluation_videos/ssl_id_sup_ref640_p4_r5_conf050.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\ssl_id_sup_ref640_p4_r5_conf050.json,2.74,0.0,10.666666666666666,8.0,81.33333333333333,34,19,769,7,8,43.26315789473684,5,0.0062266500622665,0,0
ssl_id_sup_ref640_p3_sanity_temporal_r5,sup_ref_640_auto_clean,real x5 + ID pseudo P3 sanity temporal,61,566,"box>=0.80, frame>=0.90, stride=15",max 2/frame; real-box sanity; temporal 2/3; real oversampling x5,640,yolo11s,0.001,16,weak/reduced mosaic,18,1.7681399999999998,2.2642499999999997,,0.9702057386282016,0.8883432107186898,0.9222727272727274,0.7670304232804234,0.9702429203323764,0.9506736337983349,0.9883333333333333,0.8198084656084654,0.25,evaluation_videos/ssl_id_sup_ref640_p3_sanity_temporal_r5_conf025.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\ssl_id_sup_ref640_p3_sanity_temporal_r5_conf025.json,1.6,12.0,21.0,62.0,5.0,16,10,454,14,15,19.2,8,0.017582417582417582,0,38
ssl_id_sup_ref640_p3_sanity_temporal_r5,sup_ref_640_auto_clean,real x5 + ID pseudo P3 sanity temporal,61,566,"box>=0.80, frame>=0.90, stride=15",max 2/frame; real-box sanity; temporal 2/3; real oversampling x5,640,yolo11s,0.001,16,weak/reduced mosaic,18,1.7681399999999998,2.2642499999999997,,0.9702057386282016,0.8883432107186898,0.9222727272727274,0.7670304232804234,0.9702429203323764,0.9506736337983349,0.9883333333333333,0.8198084656084654,0.4,evaluation_videos/ssl_id_sup_ref640_p3_sanity_temporal_r5_conf040.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\ssl_id_sup_ref640_p3_sanity_temporal_r5_conf040.json,1.4466666666666668,15.0,25.333333333333332,59.666666666666664,0.0,4,5,425,3,5,36.166666666666664,0,0.0,0,9
ssl_id_sup_ref640_p3_sanity_temporal_r5,sup_ref_640_auto_clean,real x5 + ID pseudo P3 sanity temporal,61,566,"box>=0.80, frame>=0.90, stride=15",max 2/frame; real-box sanity; temporal 2/3; real oversampling x5,640,yolo11s,0.001,16,weak/reduced mosaic,18,1.7681399999999998,2.2642499999999997,,0.9702057386282016,0.8883432107186898,0.9222727272727274,0.7670304232804234,0.9702429203323764,0.9506736337983349,0.9883333333333333,0.8198084656084654,0.5,evaluation_videos/ssl_id_sup_ref640_p3_sanity_temporal_r5_conf050.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\ssl_id_sup_ref640_p3_sanity_temporal_r5_conf050.json,1.4066666666666667,17.333333333333332,24.666666666666668,58.0,0.0,3,3,416,3,5,38.36363636363637,0,0.0,0,0
ssl_id_sup_ref640_p3_sanity_temporal_r5,sup_ref_640_auto_clean,real x5 + ID pseudo P3 sanity temporal,61,566,"box>=0.80, frame>=0.90, stride=15",max 2/frame; real-box sanity; temporal 2/3; real oversampling x5,640,yolo11s,0.001,16,weak/reduced mosaic,18,1.7681399999999998,2.2642499999999997,,0.9702057386282016,0.8883432107186898,0.9222727272727274,0.7670304232804234,0.9702429203323764,0.9506736337983349,0.9883333333333333,0.8198084656084654,0.6,evaluation_videos/ssl_id_sup_ref640_p3_sanity_temporal_r5_conf060.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\ssl_id_sup_ref640_p3_sanity_temporal_r5_conf060.json,1.31,20.0,29.0,51.0,0.0,2,0,391,8,11,20.68421052631579,0,0.0,0,0
ssl_id_sup_ref640_p3_sanity_temporal_r5,sup_ref_640_auto_clean,real x5 + ID pseudo P3 sanity temporal,61,566,"box>=0.80, frame>=0.90, stride=15",max 2/frame; real-box sanity; temporal 2/3; real oversampling x5,640,yolo11s,0.001,16,weak/reduced mosaic,18,1.7681399999999998,2.2642499999999997,,0.9702057386282016,0.8883432107186898,0.9222727272727274,0.7670304232804234,0.9702429203323764,0.9506736337983349,0.9883333333333333,0.8198084656084654,0.7,evaluation_videos/ssl_id_sup_ref640_p3_sanity_temporal_r5_conf070.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\ssl_id_sup_ref640_p3_sanity_temporal_r5_conf070.json,0.8833333333333333,23.0,65.66666666666667,11.333333333333334,0.0,0,0,265,8,9,16.5625,0,0.0,0,0
ssl_id_sup_ref640_p3_sanity_temporal_r5,sup_ref_640_auto_clean,real x5 + ID pseudo P3 sanity temporal,61,566,"box>=0.80, frame>=0.90, stride=15",max 2/frame; real-box sanity; temporal 2/3; real oversampling x5,640,yolo11s,0.001,16,weak/reduced mosaic,18,1.7681399999999998,2.2642499999999997,,0.9702057386282016,0.8883432107186898,0.9222727272727274,0.7670304232804234,0.9702429203323764,0.9506736337983349,0.9883333333333333,0.8198084656084654,0.4,,evaluation_videos/finalist_01_id_temporal_conf040_full.mp4,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\ssl_id_sup_ref640_p3_sanity_temporal_r5_full_conf040.json,1.3849860982391102,15.959221501390177,30.139017608897127,53.364226135310474,0.5375347544022243,556,1151,5765,92,117,28.84942084942085,18,0.002495494246499376,0,259
ssl_id_sup_ref640_p3_sanity_temporal_r5,sup_ref_640_auto_clean,real x5 + ID pseudo P3 sanity temporal,61,566,"box>=0.80, frame>=0.90, stride=15",max 2/frame; real-box sanity; temporal 2/3; real oversampling x5,640,yolo11s,0.001,16,weak/reduced mosaic,18,1.7681399999999998,2.2642499999999997,,0.9702057386282016,0.8883432107186898,0.9222727272727274,0.7670304232804234,0.9702429203323764,0.9506736337983349,0.9883333333333333,0.8198084656084654,0.5,evaluation_videos/15_ssl_id_sup_ref640_p3_sanity_temporal_r5_longsegments_conf050.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\ssl_id_sup_ref640_p3_sanity_temporal_r5_longsegments_conf050.json,1.3546592489568845,15.99443671766342,32.61474269819193,51.32127955493741,0.06954102920723226,139,348,1461,36,44,20.72340425531915,1,0.0005393743257820927,0,0
ssl_ood_temporal_relaxed_combined_r5,ssl_id_sup_ref640_p3_sanity_temporal_r5,real x5 + selected ID pseudo + conservative OOD pseudo,61,689,"ID P3 sanity temporal; OOD box>=0.75, frame>=0.85, Needle>=0.85 cap=120, stride=15",max 2/frame; real-box sanity; temporal 2/3; class cap; real oversampling x5,640,yolo11s,0.001,16,weak/reduced mosaic,24,1.61022,2.25677,,0.8561586465562416,0.8956576758614062,0.8394444444444443,0.7214126984126985,0.8561586465562416,0.9586206388243691,0.9027777777777777,0.7746206349206347,0.25,evaluation_videos/ssl_ood_temporal_relaxed_combined_r5_conf025.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\ssl_ood_temporal_relaxed_combined_r5_conf025.json,0.8033333333333333,20.666666666666668,78.33333333333333,1.0,0.0,1,0,240,1,1,48.2,0,0.0,0,2
ssl_ood_temporal_relaxed_combined_r5,ssl_id_sup_ref640_p3_sanity_temporal_r5,real x5 + selected ID pseudo + conservative OOD pseudo,61,689,"ID P3 sanity temporal; OOD box>=0.75, frame>=0.85, Needle>=0.85 cap=120, stride=15",max 2/frame; real-box sanity; temporal 2/3; class cap; real oversampling x5,640,yolo11s,0.001,16,weak/reduced mosaic,24,1.61022,2.25677,,0.8561586465562416,0.8956576758614062,0.8394444444444443,0.7214126984126985,0.8561586465562416,0.9586206388243691,0.9027777777777777,0.7746206349206347,0.4,evaluation_videos/ssl_ood_temporal_relaxed_combined_r5_conf040.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\ssl_ood_temporal_relaxed_combined_r5_conf040.json,0.7966666666666666,21.0,78.33333333333333,0.6666666666666666,0.0,1,0,238,1,2,47.8,0,0.0,0,0
ssl_ood_temporal_relaxed_combined_r5,ssl_id_sup_ref640_p3_sanity_temporal_r5,real x5 + selected ID pseudo + conservative OOD pseudo,61,689,"ID P3 sanity temporal; OOD box>=0.75, frame>=0.85, Needle>=0.85 cap=120, stride=15",max 2/frame; real-box sanity; temporal 2/3; class cap; real oversampling x5,640,yolo11s,0.001,16,weak/reduced mosaic,24,1.61022,2.25677,,0.8561586465562416,0.8956576758614062,0.8394444444444443,0.7214126984126985,0.8561586465562416,0.9586206388243691,0.9027777777777777,0.7746206349206347,0.5,evaluation_videos/ssl_ood_temporal_relaxed_combined_r5_conf050.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\ssl_ood_temporal_relaxed_combined_r5_conf050.json,0.7966666666666666,21.0,78.33333333333333,0.6666666666666666,0.0,1,0,238,1,2,47.8,0,0.0,0,0
ssl_ood_temporal_relaxed_combined_r5,ssl_id_sup_ref640_p3_sanity_temporal_r5,real x5 + selected ID pseudo + conservative OOD pseudo,61,689,"ID P3 sanity temporal; OOD box>=0.75, frame>=0.85, Needle>=0.85 cap=120, stride=15",max 2/frame; real-box sanity; temporal 2/3; class cap; real oversampling x5,640,yolo11s,0.001,16,weak/reduced mosaic,24,1.61022,2.25677,,0.8561586465562416,0.8956576758614062,0.8394444444444443,0.7214126984126985,0.8561586465562416,0.9586206388243691,0.9027777777777777,0.7746206349206347,0.6,evaluation_videos/ssl_ood_temporal_relaxed_combined_r5_conf060.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\ssl_ood_temporal_relaxed_combined_r5_conf060.json,0.7833333333333333,22.333333333333332,77.0,0.6666666666666666,0.0,0,0,235,0,1,58.75,0,0.0,0,0
ssl_ood_temporal_relaxed_combined_r5,ssl_id_sup_ref640_p3_sanity_temporal_r5,real x5 + selected ID pseudo + conservative OOD pseudo,61,689,"ID P3 sanity temporal; OOD box>=0.75, frame>=0.85, Needle>=0.85 cap=120, stride=15",max 2/frame; real-box sanity; temporal 2/3; class cap; real oversampling x5,640,yolo11s,0.001,16,weak/reduced mosaic,24,1.61022,2.25677,,0.8561586465562416,0.8956576758614062,0.8394444444444443,0.7214126984126985,0.8561586465562416,0.9586206388243691,0.9027777777777777,0.7746206349206347,0.7,evaluation_videos/ssl_ood_temporal_relaxed_combined_r5_conf070.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\ssl_ood_temporal_relaxed_combined_r5_conf070.json,0.7766666666666666,22.333333333333332,77.66666666666667,0.0,0.0,0,0,233,0,0,77.66666666666667,0,0.0,0,0
ssl_ood_temporal_relaxed_combined_r5,ssl_id_sup_ref640_p3_sanity_temporal_r5,real x5 + selected ID pseudo + conservative OOD pseudo,61,689,"ID P3 sanity temporal; OOD box>=0.75, frame>=0.85, Needle>=0.85 cap=120, stride=15",max 2/frame; real-box sanity; temporal 2/3; class cap; real oversampling x5,640,yolo11s,0.001,16,weak/reduced mosaic,24,1.61022,2.25677,,0.8561586465562416,0.8956576758614062,0.8394444444444443,0.7214126984126985,0.8561586465562416,0.9586206388243691,0.9027777777777777,0.7746206349206347,0.5,evaluation_videos/16_ssl_ood_temporal_relaxed_combined_r5_longsegments_conf050.mp4,,C:\Users\User\OneDrive - Technion\Python\cv_or_hw\hw1_repo\experiments\ood_diagnostics\ssl_ood_temporal_relaxed_combined_r5_longsegments_conf050.json,0.8755215577190543,21.557719054242003,69.33240611961057,9.109874826147427,0.0,87,132,1040,23,31,21.338983050847457,0,0.0,1,0
